id:ID,name,category,price:float
1048,product_1048,toys,477.02
1049,product_1049,toys,220.23
1050,product_1050,electronics,316.32
1051,product_1051,beauty,387.42
1052,product_1052,sports,136.94
1053,product_1053,books,139.34
1054,product_1054,grocery,366.93
1055,product_1055,sports,153.43
1056,product_1056,toys,168.48
1057,product_1057,apparel,191.3
1058,product_1058,apparel,312.04
1059,product_1059,sports,11.93
1060,product_1060,home,28.57
1061,product_1061,apparel,238.96
1062,product_1062,beauty,381.74
1063,product_1063,apparel,219.41
1064,product_1064,sports,283.67
1065,product_1065,grocery,315.63
1066,product_1066,sports,292.33
1067,product_1067,grocery,244.85
1068,product_1068,grocery,244.91
1069,product_1069,books,264.51
1070,product_1070,apparel,414.17
1071,product_1071,toys,321.4
1072,product_1072,toys,183.19
1073,product_1073,beauty,402.68
1074,product_1074,electronics,256.44
1075,product_1075,apparel,244.53
1076,product_1076,beauty,285.16
1077,product_1077,books,229.05
1078,product_1078,toys,263.33
1079,product_1079,home,267.94
1080,product_1080,beauty,314.16
1081,product_1081,sports,463.3
1082,product_1082,electronics,305.46
1083,product_1083,sports,201.55
1084,product_1084,beauty,303.91
1085,product_1085,beauty,171.16
1086,product_1086,home,241.46
1087,product_1087,books,129.17
1088,product_1088,toys,255.19
1089,product_1089,toys,183.5
1090,product_1090,grocery,448.69
1091,product_1091,home,465.43
1092,product_1092,home,476.7
1093,product_1093,electronics,81.44
1094,product_1094,apparel,348.62
1095,product_1095,sports,450.57
1096,product_1096,sports,352.13
1097,product_1097,apparel,45.23
1098,product_1098,apparel,359.39
1099,product_1099,sports,233.23
1100,product_1100,home,324.44
1101,product_1101,apparel,423.95
1102,product_1102,grocery,497.17
1103,product_1103,home,248.75
1104,product_1104,sports,101.42
1105,product_1105,grocery,17.16
1106,product_1106,toys,159.28
1107,product_1107,books,496.68
1108,product_1108,apparel,315.4
1109,product_1109,beauty,213.55
1110,product_1110,books,438.14
1111,product_1111,home,314.75
1112,product_1112,beauty,302.84
1113,product_1113,sports,114.15
1114,product_1114,toys,205.44
1115,product_1115,sports,75.02
1116,product_1116,beauty,482.98
1117,product_1117,home,484.6
1118,product_1118,apparel,191.61
1119,product_1119,home,228.1
1120,product_1120,toys,289.47
1121,product_1121,toys,68.54
1122,product_1122,sports,207.59
1123,product_1123,beauty,394.1
1124,product_1124,home,32.75
1125,product_1125,toys,200.21
1126,product_1126,beauty,26.25
1127,product_1127,toys,186.84
1128,product_1128,grocery,306.19
1129,product_1129,electronics,110.24
1130,product_1130,beauty,129.0
1131,product_1131,books,480.76
1132,product_1132,grocery,228.83
1133,product_1133,grocery,454.66
1134,product_1134,beauty,196.46
1135,product_1135,electronics,17.24
1136,product_1136,beauty,217.57
1137,product_1137,sports,278.02
1138,product_1138,home,87.59
1139,product_1139,grocery,273.53
1140,product_1140,apparel,296.88
1141,product_1141,electronics,263.43
1142,product_1142,home,322.04
1143,product_1143,toys,489.76
1144,product_1144,electronics,413.19
1145,product_1145,books,475.44
1146,product_1146,beauty,448.86
1147,product_1147,electronics,456.25
1148,product_1148,electronics,464.23
1149,product_1149,books,254.07
1150,product_1150,electronics,272.8
1151,product_1151,electronics,375.31
1152,product_1152,apparel,481.64
1153,product_1153,toys,317.56
1154,product_1154,apparel,293.3
1155,product_1155,apparel,258.39
1156,product_1156,electronics,160.39
1157,product_1157,beauty,427.76
1158,product_1158,books,453.29
1159,product_1159,books,83.14
1160,product_1160,electronics,86.55
1161,product_1161,toys,396.84
1162,product_1162,home,386.63
1163,product_1163,home,170.26
1164,product_1164,books,116.68
1165,product_1165,books,368.55
1166,product_1166,grocery,407.52
1167,product_1167,electronics,349.81
1168,product_1168,toys,281.8
1169,product_1169,books,475.34
1170,product_1170,toys,36.18
1171,product_1171,apparel,427.56
1172,product_1172,sports,225.25
1173,product_1173,grocery,39.19
1174,product_1174,sports,123.14
1175,product_1175,electronics,217.57
1176,product_1176,books,248.71
1177,product_1177,sports,211.62
1178,product_1178,grocery,153.37
1179,product_1179,toys,287.2
1180,product_1180,home,413.31
1181,product_1181,beauty,357.85
1182,product_1182,sports,21.61
1183,product_1183,sports,419.76
1184,product_1184,home,396.75
1185,product_1185,beauty,16.96
1186,product_1186,apparel,474.07
1187,product_1187,apparel,309.97
1188,product_1188,electronics,339.26
1189,product_1189,books,67.33
1190,product_1190,beauty,479.12
1191,product_1191,beauty,372.26
1192,product_1192,sports,371.11
1193,product_1193,apparel,234.69
1194,product_1194,electronics,37.88
1195,product_1195,grocery,411.57
1196,product_1196,apparel,238.72
1197,product_1197,toys,167.46
1198,product_1198,books,302.03
1199,product_1199,apparel,6.22
1200,product_1200,toys,72.5
1201,product_1201,toys,111.02
1202,product_1202,toys,208.34
1203,product_1203,apparel,111.26
1204,product_1204,home,83.3
1205,product_1205,sports,113.75
1206,product_1206,beauty,219.17
1207,product_1207,grocery,376.27
1208,product_1208,books,296.31
1209,product_1209,home,241.93
1210,product_1210,sports,57.01
1211,product_1211,sports,238.28
1212,product_1212,beauty,283.72
1213,product_1213,electronics,431.26
1214,product_1214,electronics,186.94
1215,product_1215,toys,298.93
1216,product_1216,apparel,243.12
1217,product_1217,home,244.13
1218,product_1218,home,485.75
1219,product_1219,apparel,469.59
1220,product_1220,home,276.78
1221,product_1221,grocery,115.42
1222,product_1222,electronics,484.92
1223,product_1223,books,302.72
1224,product_1224,sports,159.39
1225,product_1225,beauty,259.73
1226,product_1226,sports,126.61
1227,product_1227,books,27.75
1228,product_1228,books,287.82
1229,product_1229,beauty,288.09
1230,product_1230,books,38.11
1231,product_1231,home,332.89
1232,product_1232,toys,475.01
1233,product_1233,sports,421.73
1234,product_1234,home,275.69
1235,product_1235,home,382.45
1236,product_1236,apparel,17.51
1237,product_1237,books,174.44
1238,product_1238,apparel,213.12
1239,product_1239,electronics,306.1
1240,product_1240,beauty,35.73
1241,product_1241,grocery,479.07
1242,product_1242,grocery,92.6
1243,product_1243,books,314.01
1244,product_1244,beauty,100.96
1245,product_1245,toys,134.83
1246,product_1246,beauty,13.13
1247,product_1247,electronics,210.4
1248,product_1248,books,306.38
1249,product_1249,home,313.48
1250,product_1250,electronics,478.93
1251,product_1251,home,213.04
1252,product_1252,toys,483.78
1253,product_1253,toys,234.43
1254,product_1254,electronics,213.61
1255,product_1255,grocery,162.36
1256,product_1256,toys,228.81
1257,product_1257,sports,133.21
1258,product_1258,toys,51.98
1259,product_1259,apparel,217.68
1260,product_1260,beauty,150.82
1261,product_1261,sports,46.91
1262,product_1262,home,263.31
1263,product_1263,apparel,482.39
1264,product_1264,home,474.36
1265,product_1265,grocery,475.21
1266,product_1266,home,399.88
1267,product_1267,books,227.6
1268,product_1268,toys,255.68
1269,product_1269,toys,157.62
1270,product_1270,toys,246.55
1271,product_1271,grocery,399.8
1272,product_1272,grocery,236.35
1273,product_1273,electronics,106.18
1274,product_1274,sports,273.62
1275,product_1275,sports,498.87
1276,product_1276,apparel,332.48
1277,product_1277,toys,373.79
1278,product_1278,toys,231.42
1279,product_1279,electronics,332.27
1280,product_1280,books,154.5
1281,product_1281,books,344.87
1282,product_1282,apparel,353.32
1283,product_1283,electronics,103.04
1284,product_1284,beauty,343.04
1285,product_1285,toys,157.03
1286,product_1286,beauty,132.97
1287,product_1287,electronics,476.88
1288,product_1288,sports,212.28
1289,product_1289,grocery,335.98
1290,product_1290,sports,222.71
1291,product_1291,sports,294.45
1292,product_1292,grocery,374.52
1293,product_1293,sports,70.83
1294,product_1294,grocery,209.55
1295,product_1295,toys,179.17
1296,product_1296,beauty,474.52
1297,product_1297,sports,148.73
1298,product_1298,grocery,114.02
1299,product_1299,toys,17.66
1300,product_1300,sports,113.12
1301,product_1301,grocery,345.57
1302,product_1302,toys,419.06
1303,product_1303,home,428.08
1304,product_1304,grocery,343.9
1305,product_1305,home,190.74
1306,product_1306,grocery,200.6
1307,product_1307,home,390.74
1308,product_1308,books,393.33
1309,product_1309,home,367.49
1310,product_1310,electronics,203.23
1311,product_1311,sports,138.89
1312,product_1312,books,426.68
1313,product_1313,sports,45.16
1314,product_1314,apparel,53.07
1315,product_1315,grocery,119.69
1316,product_1316,toys,315.33
1317,product_1317,electronics,380.99
1318,product_1318,home,299.79
1319,product_1319,books,306.42
1320,product_1320,apparel,242.78
1321,product_1321,home,78.41
1322,product_1322,apparel,210.85
1323,product_1323,electronics,252.43
1324,product_1324,apparel,407.12
1325,product_1325,apparel,65.38
1326,product_1326,books,45.66
1327,product_1327,grocery,429.62
1328,product_1328,home,465.93
1329,product_1329,books,318.83
1330,product_1330,books,128.68
1331,product_1331,grocery,198.0
1332,product_1332,electronics,116.07
1333,product_1333,electronics,146.86
1334,product_1334,toys,348.4
1335,product_1335,apparel,77.96
1336,product_1336,books,30.69
1337,product_1337,toys,31.21
1338,product_1338,home,67.91
1339,product_1339,grocery,323.2
1340,product_1340,home,43.97
1341,product_1341,toys,54.9
1342,product_1342,books,47.98
1343,product_1343,beauty,47.28
1344,product_1344,books,89.39
1345,product_1345,electronics,113.59
1346,product_1346,beauty,328.47
1347,product_1347,sports,466.87
1348,product_1348,toys,439.74
1349,product_1349,apparel,223.8
1350,product_1350,books,222.83
1351,product_1351,beauty,159.39
1352,product_1352,grocery,79.82
1353,product_1353,electronics,297.97
1354,product_1354,toys,281.36
1355,product_1355,books,421.36
1356,product_1356,sports,299.16
1357,product_1357,books,18.17
1358,product_1358,books,174.06
1359,product_1359,electronics,337.91
1360,product_1360,toys,450.45
1361,product_1361,sports,232.03
1362,product_1362,electronics,286.91
1363,product_1363,apparel,145.05
1364,product_1364,toys,468.28
1365,product_1365,toys,326.18
1366,product_1366,books,125.22
1367,product_1367,apparel,288.46
1368,product_1368,home,389.77
1369,product_1369,books,277.74
1370,product_1370,beauty,231.3
1371,product_1371,sports,340.24
1372,product_1372,grocery,309.54
1373,product_1373,grocery,367.62
1374,product_1374,apparel,242.14
1375,product_1375,beauty,396.73
1376,product_1376,books,320.07
1377,product_1377,books,345.12
1378,product_1378,home,320.45
1379,product_1379,grocery,288.26
1380,product_1380,sports,65.32
1381,product_1381,grocery,331.91
1382,product_1382,toys,77.28
1383,product_1383,apparel,214.55
1384,product_1384,electronics,13.86
1385,product_1385,electronics,385.54
1386,product_1386,electronics,9.66
1387,product_1387,sports,22.42
1388,product_1388,books,118.34
1389,product_1389,books,109.09
1390,product_1390,sports,229.29
1391,product_1391,grocery,115.61
1392,product_1392,home,186.08
1393,product_1393,toys,121.19
1394,product_1394,grocery,136.87
1395,product_1395,electronics,425.1
1396,product_1396,toys,365.87
1397,product_1397,toys,149.91
1398,product_1398,beauty,473.83
1399,product_1399,books,85.79
1400,product_1400,grocery,337.75
1401,product_1401,home,39.93
1402,product_1402,toys,133.79
1403,product_1403,books,424.94
1404,product_1404,books,191.23
1405,product_1405,grocery,472.15
1406,product_1406,books,183.39
1407,product_1407,home,375.18
1408,product_1408,books,188.5
1409,product_1409,grocery,202.72
1410,product_1410,grocery,124.32
1411,product_1411,apparel,144.94
1412,product_1412,books,68.8
1413,product_1413,books,497.26
1414,product_1414,toys,419.81
1415,product_1415,beauty,103.64
1416,product_1416,electronics,199.62
1417,product_1417,electronics,306.25
1418,product_1418,home,185.7
1419,product_1419,apparel,31.9
1420,product_1420,toys,99.34
1421,product_1421,electronics,175.54
1422,product_1422,apparel,35.73
1423,product_1423,toys,68.97
1424,product_1424,grocery,10.49
1425,product_1425,apparel,165.39
1426,product_1426,beauty,291.77
1427,product_1427,books,347.57
1428,product_1428,home,159.49
1429,product_1429,sports,38.52
1430,product_1430,home,82.75
1431,product_1431,toys,327.34
1432,product_1432,electronics,312.35
1433,product_1433,toys,157.01
1434,product_1434,sports,203.54
1435,product_1435,grocery,484.16
1436,product_1436,books,193.5
1437,product_1437,grocery,108.05
1438,product_1438,toys,157.84
1439,product_1439,toys,216.05
1440,product_1440,grocery,390.2
1441,product_1441,beauty,284.41
1442,product_1442,toys,338.31
1443,product_1443,beauty,498.6
1444,product_1444,toys,53.35
1445,product_1445,electronics,122.21
1446,product_1446,toys,81.13
1447,product_1447,sports,184.1
1448,product_1448,home,341.34
1449,product_1449,apparel,312.7
1450,product_1450,home,429.97
1451,product_1451,electronics,386.03
1452,product_1452,grocery,133.51
1453,product_1453,sports,307.23
1454,product_1454,toys,368.49
1455,product_1455,home,336.96
1456,product_1456,sports,121.62
1457,product_1457,apparel,265.97
1458,product_1458,electronics,371.54
1459,product_1459,toys,429.44
1460,product_1460,sports,437.23
1461,product_1461,beauty,240.53
1462,product_1462,grocery,218.29
1463,product_1463,books,338.81
1464,product_1464,books,44.4
1465,product_1465,sports,63.04
1466,product_1466,home,97.43
1467,product_1467,electronics,186.35
1468,product_1468,beauty,103.3
1469,product_1469,beauty,285.64
1470,product_1470,electronics,499.4
1471,product_1471,books,479.05
1472,product_1472,electronics,346.97
1473,product_1473,electronics,71.94
1474,product_1474,apparel,128.46
1475,product_1475,sports,364.41
1476,product_1476,beauty,86.81
1477,product_1477,books,52.51
1478,product_1478,toys,379.74
1479,product_1479,apparel,400.11
1480,product_1480,books,368.06
1481,product_1481,toys,279.98
1482,product_1482,sports,193.61
1483,product_1483,beauty,126.39
1484,product_1484,beauty,246.73
1485,product_1485,apparel,182.65
1486,product_1486,books,404.35
1487,product_1487,apparel,150.03
1488,product_1488,books,75.81
1489,product_1489,toys,267.19
1490,product_1490,home,263.55
1491,product_1491,grocery,308.94
1492,product_1492,toys,406.92
1493,product_1493,grocery,236.6
1494,product_1494,toys,498.64
1495,product_1495,sports,492.86
1496,product_1496,home,71.26
1497,product_1497,toys,483.57
1498,product_1498,beauty,466.05
1499,product_1499,beauty,261.06
1500,product_1500,toys,210.65
1501,product_1501,home,253.1
1502,product_1502,toys,212.34
1503,product_1503,toys,121.99
1504,product_1504,grocery,476.12
1505,product_1505,beauty,344.55
1506,product_1506,books,414.84
1507,product_1507,electronics,401.59
1508,product_1508,beauty,23.96
1509,product_1509,toys,262.46
1510,product_1510,sports,342.93
1511,product_1511,beauty,277.96
1512,product_1512,electronics,297.34
1513,product_1513,beauty,258.08
1514,product_1514,sports,422.73
1515,product_1515,toys,397.73
1516,product_1516,home,484.63
1517,product_1517,grocery,382.39
1518,product_1518,toys,53.52
1519,product_1519,sports,11.82
1520,product_1520,electronics,348.4
1521,product_1521,electronics,384.37
1522,product_1522,apparel,273.48
1523,product_1523,toys,159.02
1524,product_1524,toys,7.37
1525,product_1525,electronics,283.61
1526,product_1526,toys,375.32
1527,product_1527,toys,483.87
1528,product_1528,apparel,75.38
1529,product_1529,books,7.21
1530,product_1530,electronics,345.03
1531,product_1531,electronics,197.82
1532,product_1532,sports,94.69
1533,product_1533,apparel,270.17
1534,product_1534,sports,96.59
1535,product_1535,toys,92.63
1536,product_1536,home,162.55
1537,product_1537,books,303.71
1538,product_1538,electronics,382.33
1539,product_1539,sports,134.38
1540,product_1540,sports,277.14
1541,product_1541,books,85.47
1542,product_1542,toys,487.62
1543,product_1543,books,31.33
1544,product_1544,books,200.62
1545,product_1545,beauty,275.12
1546,product_1546,beauty,286.48
1547,product_1547,toys,269.8
1548,product_1548,grocery,470.03
1549,product_1549,beauty,17.04
1550,product_1550,beauty,97.59
1551,product_1551,books,173.6
1552,product_1552,apparel,84.68
1553,product_1553,books,99.62
1554,product_1554,toys,11.86
1555,product_1555,home,476.51
1556,product_1556,grocery,69.72
1557,product_1557,grocery,137.49
1558,product_1558,toys,443.23
1559,product_1559,sports,92.98
1560,product_1560,electronics,67.64
1561,product_1561,home,123.84
1562,product_1562,apparel,6.75
1563,product_1563,electronics,61.6
1564,product_1564,grocery,476.81
1565,product_1565,electronics,167.93
1566,product_1566,apparel,256.67
1567,product_1567,electronics,59.47
1568,product_1568,beauty,429.64
1569,product_1569,toys,329.18
1570,product_1570,grocery,409.23
1571,product_1571,toys,446.79
1572,product_1572,apparel,30.52
1573,product_1573,sports,457.9
1574,product_1574,home,329.82
1575,product_1575,apparel,467.54
1576,product_1576,electronics,329.19
1577,product_1577,electronics,25.32
1578,product_1578,home,47.39
1579,product_1579,toys,286.82
1580,product_1580,sports,360.48
1581,product_1581,grocery,398.43
1582,product_1582,toys,186.84
1583,product_1583,toys,157.11
1584,product_1584,books,278.86
1585,product_1585,home,475.86
1586,product_1586,beauty,117.06
1587,product_1587,apparel,184.91
1588,product_1588,toys,49.72
1589,product_1589,apparel,371.31
1590,product_1590,apparel,349.21
1591,product_1591,electronics,419.83
1592,product_1592,home,456.19
1593,product_1593,apparel,182.72
1594,product_1594,grocery,431.25
1595,product_1595,electronics,386.77
1596,product_1596,electronics,137.56
1597,product_1597,apparel,346.2
1598,product_1598,books,322.36
1599,product_1599,toys,38.29
1600,product_1600,apparel,348.0
1601,product_1601,home,323.06
1602,product_1602,toys,37.71
1603,product_1603,home,34.92
1604,product_1604,books,82.29
1605,product_1605,grocery,263.34
1606,product_1606,home,445.94
1607,product_1607,apparel,445.19
1608,product_1608,apparel,249.05
1609,product_1609,beauty,124.71
1610,product_1610,grocery,413.62
1611,product_1611,apparel,263.75
1612,product_1612,beauty,274.91
1613,product_1613,books,499.73
1614,product_1614,books,29.98
1615,product_1615,electronics,83.05
1616,product_1616,beauty,470.72
1617,product_1617,apparel,391.11
1618,product_1618,toys,6.55
1619,product_1619,apparel,77.91
1620,product_1620,sports,496.84
1621,product_1621,home,237.44
1622,product_1622,apparel,10.47
1623,product_1623,toys,144.83
1624,product_1624,grocery,426.78
1625,product_1625,sports,84.28
1626,product_1626,books,117.84
1627,product_1627,electronics,55.43
1628,product_1628,grocery,217.21
1629,product_1629,home,469.74
1630,product_1630,electronics,437.75
1631,product_1631,electronics,62.09
1632,product_1632,apparel,254.87
1633,product_1633,books,348.22
1634,product_1634,books,26.57
1635,product_1635,sports,268.96
1636,product_1636,beauty,201.89
1637,product_1637,books,285.61
1638,product_1638,beauty,316.42
1639,product_1639,toys,207.74
1640,product_1640,sports,19.12
1641,product_1641,grocery,167.8
1642,product_1642,books,216.31
1643,product_1643,grocery,260.41
1644,product_1644,toys,203.77
1645,product_1645,sports,112.83
1646,product_1646,toys,40.26
1647,product_1647,toys,53.39
1648,product_1648,grocery,111.72
1649,product_1649,electronics,489.99
1650,product_1650,apparel,257.5
1651,product_1651,grocery,208.53
1652,product_1652,sports,337.53
1653,product_1653,sports,324.14
1654,product_1654,apparel,402.34
1655,product_1655,grocery,371.68
1656,product_1656,beauty,5.77
1657,product_1657,books,107.32
1658,product_1658,electronics,96.07
1659,product_1659,home,416.41
1660,product_1660,electronics,393.67
1661,product_1661,grocery,43.14
1662,product_1662,apparel,106.42
1663,product_1663,electronics,425.83
1664,product_1664,apparel,416.01
1665,product_1665,books,190.5
1666,product_1666,toys,201.13
1667,product_1667,sports,25.66
1668,product_1668,electronics,14.54
1669,product_1669,apparel,196.31
1670,product_1670,sports,192.15
1671,product_1671,grocery,53.22
1672,product_1672,grocery,16.34
1673,product_1673,grocery,95.75
1674,product_1674,beauty,51.29
1675,product_1675,sports,198.31
1676,product_1676,books,490.15
1677,product_1677,beauty,360.43
1678,product_1678,books,294.4
1679,product_1679,beauty,195.51
1680,product_1680,books,64.98
1681,product_1681,apparel,433.05
1682,product_1682,grocery,108.62
1683,product_1683,sports,484.19
1684,product_1684,apparel,252.91
1685,product_1685,books,385.07
1686,product_1686,apparel,68.43
1687,product_1687,sports,97.21
1688,product_1688,electronics,389.16
1689,product_1689,books,324.94
1690,product_1690,beauty,140.92
1691,product_1691,beauty,343.2
1692,product_1692,toys,281.69
1693,product_1693,home,166.02
1694,product_1694,beauty,460.2
1695,product_1695,toys,356.45
1696,product_1696,apparel,10.19
1697,product_1697,grocery,240.82
1698,product_1698,electronics,256.27
1699,product_1699,sports,395.01
1700,product_1700,grocery,263.11
1701,product_1701,home,314.78
1702,product_1702,grocery,432.75
1703,product_1703,beauty,356.18
1704,product_1704,home,448.6
1705,product_1705,beauty,403.89
1706,product_1706,apparel,294.44
1707,product_1707,books,475.67
1708,product_1708,electronics,252.24
1709,product_1709,grocery,336.61
1710,product_1710,beauty,185.07
1711,product_1711,electronics,47.58
1712,product_1712,home,265.03
1713,product_1713,grocery,181.05
1714,product_1714,toys,35.21
1715,product_1715,home,147.33
1716,product_1716,toys,471.33
1717,product_1717,books,312.94
1718,product_1718,electronics,307.78
1719,product_1719,grocery,30.18
1720,product_1720,toys,465.69
1721,product_1721,home,6.14
1722,product_1722,sports,329.98
1723,product_1723,beauty,324.45
1724,product_1724,electronics,351.37
1725,product_1725,books,454.42
1726,product_1726,grocery,471.37
1727,product_1727,toys,269.69
1728,product_1728,grocery,351.8
1729,product_1729,apparel,215.5
1730,product_1730,grocery,409.32
1731,product_1731,apparel,206.12
1732,product_1732,beauty,482.04
1733,product_1733,sports,175.23
1734,product_1734,sports,246.0
1735,product_1735,home,82.05
1736,product_1736,beauty,439.71
1737,product_1737,electronics,432.83
1738,product_1738,apparel,157.03
1739,product_1739,sports,259.92
1740,product_1740,apparel,251.87
1741,product_1741,apparel,423.6
1742,product_1742,sports,310.54
1743,product_1743,beauty,110.18
1744,product_1744,home,216.98
1745,product_1745,home,389.84
1746,product_1746,toys,205.69
1747,product_1747,beauty,309.41
1748,product_1748,apparel,119.62
1749,product_1749,home,240.83
1750,product_1750,books,49.81
1751,product_1751,beauty,233.69
1752,product_1752,grocery,34.55
1753,product_1753,sports,24.44
1754,product_1754,grocery,383.04
1755,product_1755,apparel,495.38
1756,product_1756,home,105.12
1757,product_1757,toys,297.67
1758,product_1758,toys,224.78
1759,product_1759,toys,228.78
1760,product_1760,grocery,449.99
1761,product_1761,apparel,460.78
1762,product_1762,books,51.4
1763,product_1763,grocery,148.85
1764,product_1764,beauty,45.65
1765,product_1765,grocery,406.16
1766,product_1766,electronics,183.54
1767,product_1767,sports,256.0
1768,product_1768,home,209.03
1769,product_1769,apparel,153.84
1770,product_1770,books,72.09
1771,product_1771,sports,73.15
1772,product_1772,beauty,203.9
1773,product_1773,sports,170.18
1774,product_1774,grocery,350.74
1775,product_1775,books,162.49
1776,product_1776,toys,309.47
1777,product_1777,sports,226.5
1778,product_1778,apparel,32.75
1779,product_1779,grocery,315.92
1780,product_1780,apparel,147.49
1781,product_1781,electronics,112.05
1782,product_1782,apparel,411.67
1783,product_1783,beauty,190.68
1784,product_1784,apparel,250.64
1785,product_1785,sports,342.05
1786,product_1786,electronics,358.16
1787,product_1787,sports,35.58
1788,product_1788,grocery,219.02
1789,product_1789,home,198.57
1790,product_1790,sports,417.36
1791,product_1791,books,8.9
1792,product_1792,grocery,91.08
1793,product_1793,apparel,235.68
1794,product_1794,books,415.49
1795,product_1795,apparel,110.38
1796,product_1796,books,467.29
1797,product_1797,books,262.86
1798,product_1798,books,406.81
1799,product_1799,home,58.72
1800,product_1800,sports,152.08
1801,product_1801,toys,30.58
1802,product_1802,apparel,108.85
1803,product_1803,books,226.44
1804,product_1804,electronics,239.6
1805,product_1805,sports,208.65
1806,product_1806,beauty,422.9
1807,product_1807,apparel,141.57
1808,product_1808,sports,234.36
1809,product_1809,apparel,18.34
1810,product_1810,apparel,436.92
1811,product_1811,sports,132.67
1812,product_1812,sports,176.42
1813,product_1813,books,57.31
1814,product_1814,sports,383.03
1815,product_1815,beauty,451.23
1816,product_1816,toys,148.37
1817,product_1817,home,197.8
1818,product_1818,electronics,212.97
1819,product_1819,toys,461.28
1820,product_1820,sports,180.47
1821,product_1821,sports,461.2
1822,product_1822,grocery,205.27
1823,product_1823,beauty,496.96
1824,product_1824,grocery,478.75
1825,product_1825,books,498.39
1826,product_1826,electronics,338.47
1827,product_1827,sports,328.78
1828,product_1828,grocery,150.99
1829,product_1829,electronics,99.21
1830,product_1830,apparel,390.46
1831,product_1831,books,418.14
1832,product_1832,toys,393.85
1833,product_1833,sports,291.87
1834,product_1834,electronics,140.52
1835,product_1835,sports,303.56
1836,product_1836,books,336.42
1837,product_1837,books,300.0
1838,product_1838,books,475.22
1839,product_1839,beauty,146.12
1840,product_1840,books,256.58
1841,product_1841,toys,298.27
1842,product_1842,sports,162.9
1843,product_1843,beauty,274.81
1844,product_1844,electronics,110.77
1845,product_1845,beauty,266.93
1846,product_1846,electronics,356.52
1847,product_1847,apparel,59.67
1848,product_1848,grocery,463.02
1849,product_1849,grocery,486.94
1850,product_1850,beauty,214.84
1851,product_1851,home,277.73
1852,product_1852,books,5.29
1853,product_1853,grocery,430.27
1854,product_1854,home,78.36
1855,product_1855,toys,59.58
1856,product_1856,grocery,136.62
1857,product_1857,books,202.47
1858,product_1858,beauty,59.3
1859,product_1859,beauty,249.44
1860,product_1860,beauty,436.93
1861,product_1861,apparel,244.13
1862,product_1862,grocery,272.85
1863,product_1863,books,122.02
1864,product_1864,grocery,87.16
1865,product_1865,apparel,239.31
1866,product_1866,grocery,128.84
1867,product_1867,toys,362.1
1868,product_1868,beauty,495.54
1869,product_1869,sports,253.93
1870,product_1870,sports,210.05
1871,product_1871,home,498.38
1872,product_1872,home,183.86
1873,product_1873,toys,462.32
1874,product_1874,electronics,64.47
1875,product_1875,apparel,466.43
1876,product_1876,apparel,87.72
1877,product_1877,toys,167.85
1878,product_1878,home,176.72
1879,product_1879,apparel,488.04
1880,product_1880,home,8.52
1881,product_1881,electronics,118.54
1882,product_1882,electronics,21.6
1883,product_1883,grocery,173.8
1884,product_1884,grocery,267.65
1885,product_1885,toys,202.33
1886,product_1886,apparel,64.11
1887,product_1887,beauty,346.85
1888,product_1888,apparel,181.34
1889,product_1889,apparel,29.02
1890,product_1890,beauty,247.1
1891,product_1891,sports,30.55
1892,product_1892,beauty,205.26
1893,product_1893,electronics,164.99
1894,product_1894,beauty,58.05
1895,product_1895,sports,404.41
1896,product_1896,electronics,151.57
1897,product_1897,toys,374.6
1898,product_1898,sports,5.9
1899,product_1899,toys,202.97
1900,product_1900,home,469.12
1901,product_1901,beauty,201.1
1902,product_1902,apparel,115.95
1903,product_1903,beauty,293.4
1904,product_1904,apparel,54.02
1905,product_1905,grocery,486.74
1906,product_1906,home,184.45
1907,product_1907,home,250.18
1908,product_1908,apparel,386.14
1909,product_1909,toys,53.35
1910,product_1910,toys,312.98
1911,product_1911,books,416.06
1912,product_1912,apparel,140.37
1913,product_1913,toys,200.67
1914,product_1914,apparel,158.31
1915,product_1915,grocery,266.17
1916,product_1916,home,475.21
1917,product_1917,beauty,77.95
1918,product_1918,apparel,190.54
1919,product_1919,apparel,109.57
1920,product_1920,grocery,283.93
1921,product_1921,electronics,300.37
1922,product_1922,beauty,166.01
1923,product_1923,home,116.17
1924,product_1924,beauty,322.93
1925,product_1925,electronics,176.2
1926,product_1926,grocery,459.93
1927,product_1927,books,134.78
1928,product_1928,books,440.6
1929,product_1929,books,10.47
1930,product_1930,electronics,193.77
1931,product_1931,books,302.27
1932,product_1932,grocery,180.04
1933,product_1933,grocery,478.56
1934,product_1934,toys,113.71
1935,product_1935,sports,275.52
1936,product_1936,apparel,450.61
1937,product_1937,home,177.26
1938,product_1938,sports,160.36
1939,product_1939,grocery,163.32
1940,product_1940,books,342.83
1941,product_1941,toys,103.83
1942,product_1942,books,460.37
1943,product_1943,toys,427.62
1944,product_1944,toys,236.99
1945,product_1945,electronics,103.36
1946,product_1946,home,215.56
1947,product_1947,apparel,76.73
1948,product_1948,beauty,397.48
1949,product_1949,apparel,128.76
1950,product_1950,beauty,144.41
1951,product_1951,electronics,285.33
1952,product_1952,apparel,90.95
1953,product_1953,electronics,370.46
1954,product_1954,electronics,19.4
1955,product_1955,grocery,55.29
1956,product_1956,books,270.1
1957,product_1957,grocery,394.11
1958,product_1958,toys,208.94
1959,product_1959,apparel,61.51
1960,product_1960,grocery,377.81
1961,product_1961,apparel,254.35
1962,product_1962,beauty,186.91
1963,product_1963,books,412.51
